Course ID,Full Name,Category,Block Name
35231,LCLLG361C: Leading and Managing Change and Improvement (MAL) 2015-16,Institute of Education,course_menu
39053,CPASG601A: Understanding Research Autumn 2016,Institute of Education,course_menu
30713,"CFHEG163B: Systematic Reviews: Diversity, Design and Debate (workshops)",Institute of Education,course_menu
35513,Academic Writing Centre: Insessional Course Materials (UCL Institute of Education),Institute of Education,course_menu
39059,CPASG601B: Understanding Research - Spring 2017,Institute of Education,course_menu
32451,LCLLG092C: Independent Study Module - Leadership Development - 2015-16,Institute of Education,course_menu
35843,Online course: Academic Writing Centre: Reading and Writing Critically (Online),Institute of Education,course_menu
37483,EYITT Partnership,Initial Teacher Education (ITE),course_menu
40771,Info & Lit (4) 16/17,Research,course_menu
41675,FIOER811XO: Information and Literature Searching - ONLINE (SUM 16-17),Research,course_menu
41673,FIOER811XG5: Information & Literature Searching (5) (16-17),Research,course_menu
37595,CCFHEG163B - George's Copy of David Course,IOE Test,course_menu
30259,Moodle Test Space for Nwanne Amadi (utnvnam),Participant Courses,course_menu
35013,TJG Test Course 001A,LTA,course_menu
27183,TJG Test Course 001,LTA,course_menu
704,MA in Film Studies,Film Studies,course_menu
1034,TRTPG001 Translation Studies,Comparative Literature,course_menu
290,SESS2006: European Macroeconomics,Economic and Business,course_menu
5829,SESS1001: Introduction to Economics,Economic and Business,course_menu
323,SESS1102: Introduction to International Relations,Politics and Sociology,course_menu
20217,SESS1202: Understanding Society: Introduction to Social Theory,Politics and Sociology,course_menu
505,SESS3101: Comparative Politics,Politics and Sociology,course_menu
11265,(16/17)ANTHGH14: Human Behavioural Ecology,HEB,course_menu
4235,(16/17)ANTHGH02: Advanced Human Evolution,HEB,course_menu
13055,(14/15)ANTHGH07: Anthropological and Archaeological Genetics,HEB,course_menu
41483,ISSU1009: International Politics of Human Rights - 2017,International Summer School for Undergraduates,course_menu
41599,ISSU1004: Evolution and Sexual Selection - 2017,International Summer School for Undergraduates,course_menu
41497,ISSU1012: Population and Public Health - 2017,International Summer School for Undergraduates,course_menu
41603,ISSU1013: Principles of Microeconomics - 2017,International Summer School for Undergraduates,course_menu
41535,ISSU1015: The Dark Side of London - 2017,International Summer School for Undergraduates,course_menu
41607,ISSU1028: Modern Data Science - 2017,International Summer School for Undergraduates,course_menu
41539,ISSU1018B: Understanding Management - 2017,International Summer School for Undergraduates,course_menu
42309,ISSU1035: What is Education? - 2017,International Summer School for Undergraduates,course_menu
41543,ISSU1020: Ancient Greek Medicine in Cultural Context - 2017,International Summer School for Undergraduates,course_menu
41549,ISSU1025: Global Health: Local and International Perspectives  - 2017,International Summer School for Undergraduates,course_menu
41415,"ISSU1002: Culture, Body, and the City - 2017",International Summer School for Undergraduates,course_menu
41553,"ISSU1027: London Style: Visual Culture, Counter Culture - 2017",International Summer School for Undergraduates,course_menu
41477,"ISSU1005: Global London  Contemporary Urbanism, Culture and Space - 2017",International Summer School for Undergraduates,course_menu
41557,ISSU1032: The Sounds of Language: Principles of Phonetics - 2017,International Summer School for Undergraduates,course_menu
41481,ISSU1007: History of Science in 19th Century London - 2017,International Summer School for Undergraduates,course_menu
41563,The UCL Summer School 2017,International Summer School for Undergraduates,course_menu
41487,ISSU1010: International Trade and Migration - 2017,International Summer School for Undergraduates,course_menu
41601,ISSU1008: How Humans Evolved: the London Roots of Darwinism - 2017,International Summer School for Undergraduates,course_menu
41533,ISSU1014: Psychology in Action - 2017,International Summer School for Undergraduates,course_menu
41605,ISSU1023: Entrepreneurship: Theory and Practice - 2017,International Summer School for Undergraduates,course_menu
41537,ISSU1017: Understanding and Countering Radicalisation and Terrorism - 2017,International Summer School for Undergraduates,course_menu
42307,ISSU1030: Principles of Macroeconomics - 2017,International Summer School for Undergraduates,course_menu
41541,ISSU1019: Anatomy and Developmental Biology  - 2017,International Summer School for Undergraduates,course_menu
41545,ISSU1021: Commerce and Catastrophe: London AD 50-1700 - 2017,International Summer School for Undergraduates,course_menu
41551,ISSU1026: London on Film - 2017,International Summer School for Undergraduates,course_menu
41417,ISSU1003: English Language Skills for Academic Purposes - 2017,International Summer School for Undergraduates,course_menu
41555,ISSU1031: The European Character of London - 2017,International Summer School for Undergraduates,course_menu
41479,ISSU1006: Greek Myth and Epic - 2017,International Summer School for Undergraduates,course_menu
41559,ISSU1034: Urban Development in Contemporary London - 2017,International Summer School for Undergraduates,course_menu
34791,Institute of Health Informatics Graduate Student Hub,Institute of Health Informatics,course_menu
41331,NOT CHMEGH29: Patient Safety & Clinical Risk,Institute of Health Informatics,course_menu
35135,CHMEGH23: Principles of Health Informatics 2015-16,Institute of Health Informatics,course_menu
41529,CHMEGH31: Information Law & Governance in Clinical Practice 2016-17,Institute of Health Informatics,course_menu
36271,CHMEGH25: Shared Care & Electronic Health Records 2015-16 (DS),Institute of Health Informatics,course_menu
37125,CHMEGH31: Information Law & Governance in Clinical Practice 2015-16,Institute of Health Informatics,course_menu
37219,CHMEGH28: Clinical Knowledge & Decision-making 2015-16,Institute of Health Informatics,course_menu
10909,Health Informatics Programme Documents & Resources,Institute of Health Informatics,course_menu
39485,CHMEGH22: Research Methods in Healthcare 2016-17,Institute of Health Informatics,course_menu
10925,CHMEGH30: Healthcare Quality & Evidence Based Practice 2015-16,Institute of Health Informatics,course_menu
40485,CHMEGH30: Healthcare Quality & Evidence Based Practice 2016/17,Institute of Health Informatics,course_menu
27501,"CHMEGH18: Litigation, Complaints & Concerns: Raising Clinical Standards 2015-16",Institute of Health Informatics,course_menu
40489,CHMEGH26: eHealth: Patients and the Internet 2016-17,Institute of Health Informatics,course_menu
34789,CHMEGH26: eHealth: Patients and the Internet 2015-16,Institute of Health Informatics,course_menu
41327,CHMEGH17: Using Information in Healthcare Management 2016-17,Institute of Health Informatics,course_menu
34815,CHMEGH96: Dissertation in Health Data Science 2015-16,Institute of Health Informatics,course_menu
41527,CHMEGH24: Information Systems in Healthcare 2016-17,Institute of Health Informatics,course_menu
35301,CHMEGH98: Dissertation in Health Informatics 2015-16,Institute of Health Informatics,course_menu
41531,CHMEGH28: Clinical Knowledge & Decision-making 2016-17,Institute of Health Informatics,course_menu
36771,CHMEGH17: Using Information in Healthcare Management 2015-16,Institute of Health Informatics,course_menu
37127,CHMEGH24: Information Systems in Healthcare 2015-16,Institute of Health Informatics,course_menu
10899,CHMEGH22: Research Methods in Healthcare 2015-16,Institute of Health Informatics,course_menu
39483,CHMEGH23: Principles of Health Informatics 2016-17,Institute of Health Informatics,course_menu
10911,CHMEGH25: Shared Care & Electronic Health Records 2015-16,Institute of Health Informatics,course_menu
40177,CHMEGH29: Patient Safety & Clinical Risk 2016-17,Institute of Health Informatics,course_menu
12767,Teaching Team: Data Science for Research in Health & Biomedicine Programme,Institute of Health Informatics,course_menu
40487,CHMEGH25: Shared Care & Electronic Health Records 2016-17,Institute of Health Informatics,course_menu
29733,CHMEGH97: Dissertation in Health & Medical Sciences 2016-17,Institute of Health Informatics,course_menu
40563,CHMEGH96: Dissertation in Health Data Science 2016-17,Institute of Health Informatics,course_menu
41485,Careers Essentials - 2017,Careers,course_menu
42221,to be deleted : Medical Instrumentation - 2,TO BE DELETED,course_menu
42107,TO NOT USE TO BE DELETED PHASM201: PHYSICS PROJECTS 2017/18,TO BE DELETED,course_menu
